Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Swaziland,2018,4.211565018,8.946770668,0.779269755,,0.709973693,-0.17993772,0.6923411490000001,0.824354708,0.252339154,0.6895487309999999,,,2.426092625,0.576054871,,0.523,0.732568085
Sweden,2018,7.3747920989999995,10.76693249,0.93067956,72.59999847,0.9417246579999999,0.069573253,0.26279658100000003,0.822675705,0.160755426,0.49439624,,,1.601521969,0.21716164100000002,,0.27415384600000003,0.38150969100000004
Switzerland,2018,7.508586884,10.97594547,0.9302909970000001,74.09999847,0.9264145490000001,0.096368961,0.301259965,0.792225957,0.191520154,0.84997946,,,1.6396318669999999,0.21836757699999998,,0.3281,0.320724994
Taiwan Province of China,2018,6.4670047760000005,,0.896458745,,0.7410327790000001,,0.735970736,0.848398566,0.09269564599999999,0.311722934,,,1.69088614,0.261463553,,,0.330177575
Tanzania,2018,3.445023298,7.928911209,0.6753304,57.5,0.807142138,0.14175652,0.611534059,0.7620893120000001,0.221005499,0.914648473,,,2.6656835080000003,0.7737780809999999,,0.384666667,0.568629265
Thailand,2018,6.0115618710000005,9.734828949,0.873052418,67.19999695,0.90482825,0.251650214,0.906596005,0.8434894079999999,0.198190212,0.6053644420000001,,,2.1057426930000003,0.350282133,,0.396692308,0.482406765
Togo,2018,4.022894859,7.287405491,0.596353889,54.70000076,0.611966252,-0.007062926,0.8085377220000001,0.608448625,0.44645437600000004,0.323221207,,,2.110910177,0.524724185,,0.437666667,0.444903791
Tunisia,2018,4.741132259,9.304473877000001,0.732953548,66.90000153,0.6496800779999999,-0.203248903,0.84011662,0.591726601,0.365014285,0.349490464,,,2.179978848,0.459801316,,0.381,0.431391299
Turkey,2018,5.185689449,10.1489172,0.847027302,66.80000305,0.528629065,-0.18165372300000002,0.804878533,0.434654295,0.350773096,0.513677061,,,2.14615202,0.41386049999999996,,0.4058,0.36262396
Turkmenistan,2018,4.620601654,9.749464035,0.9844889640000001,62.20000076,0.857774079,0.237279803,,0.6122102739999999,0.18902453800000002,,,,1.198476553,0.259376734,,,0.271069974
Uganda,2018,4.321714878,7.45870924,0.7398410440000001,55.70000076,0.7285127640000001,0.088241369,0.8561062220000001,0.685168505,0.39031922799999996,0.50385344,,,3.033911943,0.7020157579999999,,0.4322,0.655502677
Ukraine,2018,4.661909103,9.012026787,0.9009367229999999,64.59999847,0.6630550620000001,-0.05504196099999999,0.9429607390000001,0.608771086,0.22185148300000002,0.079710059,,,2.11156249,0.452939451,,0.265,0.34974923700000005
United Arab Emirates,2018,6.603743552999999,11.12767792,0.8510413170000001,67.09999847,0.9436643720000001,0.036494225,,0.787243485,0.302041829,,,,2.214761972,0.335379779,,,0.721078634
United Kingdom,2018,7.233445167999999,10.59694767,0.9284839029999999,72.30000305,0.83750838,0.22199814,0.404276013,0.7831718329999999,0.228275612,0.420859873,,,1.6989500519999998,0.234874263,,0.341083333,0.417473197
